"SYMBOL","COMPANY NAME","SERIES","PURPOSE","FACE VALUE","EX-DATE","RECORD DATE","BOOK CLOSURE START DATE","BOOK CLOSURE END DATE"
"ULTRACEMCO","UltraTech Cement Limited","EQ"," Annual General Meeting/Dividend - Rs 13 Per Share","10","29-Jul-2020","-","31-Jul-2020","12-Aug-2020"
"DIGJAMLTD","Digjam Limited","EQ"," Annual General Meeting","10","29-Jul-2020","-","31-Jul-2020","07-Aug-2020"
"ORIENTELEC","Orient Electric Limited","EQ"," Annual General Meeting/Dividend - Rs 0.50 Per Share","1","30-Jul-2020","-","01-Aug-2020","07-Aug-2020"
"RAYMOND","Raymond Limited","EQ"," Annual General Meeting","10","30-Jul-2020","-","01-Aug-2020","12-Aug-2020"
"MMP","MMP Industries Limited","EQ"," Annual General Meeting","10","30-Jul-2020","-","01-Aug-2020","12-Aug-2020"
"KIRLFER","Kirloskar Ferrous Industries Ltd","EQ"," Annual General Meeting","5","30-Jul-2020","-","03-Aug-2020","11-Aug-2020"
"KUANTUM","Kuantum Papers Limited","EQ"," Annual General Meeting/Dividend - Rs 2.50 Per Share","1","30-Jul-2020","-","01-Aug-2020","07-Aug-2020"
"EPL","EPL Limited","EQ"," Dividend - Rs 2.05 Per Share","2","30-Jul-2020","31-Jul-2020","-","-"
"COSMOFIRST","COSMO FIRST LIMITED","EQ"," Annual General Meeting","10","30-Jul-2020","-","01-Aug-2020","07-Aug-2020"
"GABRIEL","Gabriel India Limited","EQ"," Annual General Meeting/Dividend - Rs 0.85 Per Share","1","30-Jul-2020","-","01-Aug-2020","07-Aug-2020"
"RML","Rane (Madras) Limited","EQ"," Annual General Meeting","10","30-Jul-2020","31-Jul-2020","-","-"
"HEROMOTOCO","Hero MotoCorp Limited","EQ"," Annual General Meeting/Dividend - Rs 25 Per Share","2","30-Jul-2020","-","03-Aug-2020","12-Aug-2020"
"MATRIMONY","Matrimony.Com Limited","EQ"," Dividend - Rs  1.50 Per Share And Special Dividend - Rs 2. Per Share","5","30-Jul-2020","31-Jul-2020","-","-"
"808GS2022","GOVERNMENT OF INDIA","GS"," Interest Payment","100","30-Jul-2020","01-Aug-2020","-","-"
"826GS2027","GOVERNMENT OF INDIA","GS"," Interest Payment","100","30-Jul-2020","01-Aug-2020","-","-"
"832GS2032","GOVERNMENT OF INDIA","GS"," Interest Payment","100","30-Jul-2020","01-Aug-2020","-","-"
"UCOBANK","UCO Bank","EQ"," Annual General Meeting","10","30-Jul-2020","-","01-Aug-2020","07-Aug-2020"
"CENTENKA","Century Enka Limited","EQ"," Dividend - Rs 8 Per Share","10","30-Jul-2020","-","03-Aug-2020","05-Aug-2020"
"HINDUNILVR","Hindustan Unilever Limited","EQ"," Special Dividend - Rs 9.50 Per Share","1","30-Jul-2020","31-Jul-2020","-","-"
"UNITEDTEA","The United Nilgiri Tea Estates Company Limited","EQ"," Annual General Meeting/Dividend - Rs 1.70 Per Share","10","30-Jul-2020","-","01-Aug-2020","07-Aug-2020"
"TIRUMALCHM","Thirumalai Chemicals Limited","EQ"," Annual General Meeting","1","30-Jul-2020","-","01-Aug-2020","07-Aug-2020"
"SAKSOFT","Saksoft Limited","EQ"," Annual General Meeting","1","30-Jul-2020","-","01-Aug-2020","10-Aug-2020"
"BALAMINES","Balaji Amines Limited","EQ"," Annual General Meeting/Dividend - Rs 0.60 Per Share","2","30-Jul-2020","-","01-Aug-2020","08-Aug-2020"
"MINDTECK","Mindteck (India) Limited","EQ"," Annual General Meeting","10","30-Jul-2020","-","01-Aug-2020","14-Aug-2020"
"SUNDRMBRAK","Sundaram Brake Linings Limited","EQ"," Annual General Meeting","10","31-Jul-2020","-","04-Aug-2020","10-Aug-2020"
"CENTRALBK","Central Bank of India","EQ"," Annual General Meeting","10","31-Jul-2020","-","04-Aug-2020","07-Aug-2020"
"MAWANASUG","Mawana Sugars Limited","EQ"," Annual General Meeting","10","31-Jul-2020","-","04-Aug-2020","10-Aug-2020"
"CAMLINFINE","Camlin Fine Sciences Limited","EQ"," Annual General Meeting","1","31-Jul-2020","-","04-Aug-2020","10-Aug-2020"
"KOTHARIPET","Kothari Petrochemicals Limited","EQ"," Annual General Meeting","10","31-Jul-2020","-","04-Aug-2020","10-Aug-2020"
"CAPTRUST","Capital Trust Limited","EQ"," Annual General Meeting","10","31-Jul-2020","-","04-Aug-2020","10-Aug-2020"
"CANBK","Canara Bank","EQ"," Annual General Meeting","2","31-Jul-2020","-","04-Aug-2020","10-Aug-2020"
"EIMCOELECO","Eimco Elecon (India) Limited","EQ"," Annual General Meeting/Dividend - Rs 5 Per Share","10","31-Jul-2020","-","04-Aug-2020","10-Aug-2020"
"INDIANB","Indian Bank","EQ"," Annual General Meeting","10","31-Jul-2020","-","04-Aug-2020","07-Aug-2020"
"EQUITAS","Equitas Holdings Limited","EQ"," Annual General Meeting","10","31-Jul-2020","-","04-Aug-2020","10-Aug-2020"
"ISEC","ICICI Securities Limited","EQ"," Annual General Meeting/Dividend - Rs  6.75 Per Share","5","03-Aug-2020","-","05-Aug-2020","11-Aug-2020"
"BOSCHLTD","Bosch Limited","EQ"," Annual General Meeting/Dividend - Rs 105 Per Share","10","03-Aug-2020","-","05-Aug-2020","27-Aug-2020"
"GRPLTD","GRP Limited","EQ"," Annual General Meeting","10","03-Aug-2020","-","05-Aug-2020","11-Aug-2020"
"BANKINDIA","Bank of India","EQ"," Annual General Meeting","10","03-Aug-2020","-","05-Aug-2020","11-Aug-2020"
"KOTARISUG","Kothari Sugars And Chemicals Limited","EQ"," Annual General Meeting","10","03-Aug-2020","-","05-Aug-2020","11-Aug-2020"
"MAHABANK","Bank of Maharashtra","EQ"," Annual General Meeting","10","03-Aug-2020","-","05-Aug-2020","11-Aug-2020"
"DWARKESH","Dwarikesh Sugar Industries Limited","EQ"," Annual General Meeting","1","03-Aug-2020","-","05-Aug-2020","11-Aug-2020"
"JKCEMENT","JK Cement Limited","EQ"," Annual General Meeting","10","03-Aug-2020","-","05-Aug-2020","14-Aug-2020"
"SAREGAMA","Saregama India Limited","EQ"," Annual General Meeting/Dividend - Rs 1.50 Per Share","1","03-Aug-2020","-","05-Aug-2020","11-Aug-2020"
"RSSOFTWARE","R. S. Software (India) Limited","EQ"," Annual General Meeting","5","03-Aug-2020","-","05-Aug-2020","11-Aug-2020"
"PSB","Punjab & Sind Bank","EQ"," Annual General Meeting","10","03-Aug-2020","-","05-Aug-2020","11-Aug-2020"
"LUPIN","Lupin Limited","EQ"," Annual General Meeting/Dividend - Rs  6 Per Share","2","03-Aug-2020","-","05-Aug-2020","12-Aug-2020"
"TITAN","Titan Company Limited","EQ"," Annual General Meeting/Dividend - Rs 4 Per Share","1","03-Aug-2020","-","05-Aug-2020","11-Aug-2020"
"EIHAHOTELS","EIH Associated Hotels Limited","EQ"," Annual General Meeting","10","03-Aug-2020","-","05-Aug-2020","07-Aug-2020"
"WONDERLA","Wonderla Holidays Limited","EQ"," Annual General Meeting","10","03-Aug-2020","-","05-Aug-2020","10-Aug-2020"
"CHALET","Chalet Hotels Limited","EQ"," Annual General Meeting","10","04-Aug-2020","-","06-Aug-2020","11-Aug-2020"
"KPIL","Kalpataru Projects International Limited","EQ"," Annual General Meeting","2","04-Aug-2020","-","06-Aug-2020","12-Aug-2020"
"QUICKHEAL","Quick Heal Technologies Limited","EQ"," Annual General Meeting","10","04-Aug-2020","-","06-Aug-2020","11-Aug-2020"
"SATIN","Satin Creditcare Network Limited","EQ"," Rights 48:125 @ Premium Rs 50/-","10","04-Aug-2020","05-Aug-2020","-","-"
"JSWENERGY","JSW Energy Limited","EQ"," Dividend - Re 1 Per Share","10","04-Aug-2020","-","06-Aug-2020","13-Aug-2020"
"MPSLTD","MPS Limited","EQ"," Annual General Meeting","10","04-Aug-2020","-","06-Aug-2020","12-Aug-2020"
"JMCPROJECT","JMC Projects (India)  Limited","EQ"," Annual General Meeting/Dividend - Rs 0.70 Per Sh","2","04-Aug-2020","-","06-Aug-2020","11-Aug-2020"
"REDINGTON","Redington Limited","EQ"," Annual General Meeting","2","04-Aug-2020","-","06-Aug-2020","12-Aug-2020"
"CRISIL","CRISIL Limited","EQ"," Interim Dividend - Rs 6 Per Share","1","04-Aug-2020","05-Aug-2020","-","-"
"NELCO","NELCO Limited","EQ"," Annual General Meeting/Dividend - Rs 1.20 Per Share","10","04-Aug-2020","-","06-Aug-2020","13-Aug-2020"
"PAGEIND","Page Industries Limited","EQ"," Annual General Meeting","10","04-Aug-2020","-","06-Aug-2020","06-Aug-2020"
"GODREJIND","Godrej Industries Limited","EQ"," Annual General Meeting","1","04-Aug-2020","-","06-Aug-2020","13-Aug-2020"
"POWERINDIA","Hitachi Energy India Limited","EQ"," Annual General Meeting","2","05-Aug-2020","-","07-Aug-2020","13-Aug-2020"
"INDUSTOWER","Indus Towers Limited","EQ"," Interim Dividend - Rs 2.30 Per Share","10","05-Aug-2020","06-Aug-2020","-","-"
"EIHOTEL","EIH Limited","EQ"," Annual General Meeting","2","05-Aug-2020","-","07-Aug-2020","09-Aug-2020"
"NESCO","Nesco Limited","EQ"," Annual General Meeting","2","05-Aug-2020","-","07-Aug-2020","14-Aug-2020"
"VOLTAMP","Voltamp Transformers Limited","EQ"," Annual General Meeting","10","05-Aug-2020","-","07-Aug-2020","14-Aug-2020"
"GREAVESCOT","Greaves Cotton Limited","EQ"," Annual General Meeting","2","05-Aug-2020","-","07-Aug-2020","13-Aug-2020"
"VOLTAS","Voltas Limited","EQ"," Annual General Meeting/Dividend - Rs 4 Per Share","1","05-Aug-2020","-","07-Aug-2020","21-Aug-2020"
"ORIENTBELL","Orient Bell Limited","EQ"," Annual General Meeting","10","05-Aug-2020","-","07-Aug-2020","13-Aug-2020"
"GRANULES","Granules India Limited","EQ"," Annual General Meeting/Dividend - Rs 0.25 Per Share","1","05-Aug-2020","-","07-Aug-2020","13-Aug-2020"
"LT","Larsen & Toubro Limited","EQ"," Annual General Meeting/Dividend - Rs  8 Per Share","2","05-Aug-2020","-","07-Aug-2020","13-Aug-2020"
"GILLANDERS","Gillanders Arbuthnot & Company Limited","EQ"," Annual General Meeting","10","05-Aug-2020","-","07-Aug-2020","14-Aug-2020"
"TCI","Transport Corporation of India Limited","EQ"," Annual General Meeting","2","05-Aug-2020","-","07-Aug-2020","12-Aug-2020"
"TCIDEVELOP","TCI Developers Limited","EQ"," Annual General Meeting","10","05-Aug-2020","-","07-Aug-2020","12-Aug-2020"
"GMMPFAUDLR","GMM Pfaudler Limited","EQ"," Interim Dividend - Re 1 Per Share","2","06-Aug-2020","07-Aug-2020","-","-"
"SRF","SRF Limited","EQ"," Interim Dividend - Rs 5 Per Share","10","06-Aug-2020","07-Aug-2020","-","-"
"PDMJEPAPER","Pudumjee Paper Products Limited","EQ"," Annual General Meeting","1","06-Aug-2020","-","08-Aug-2020","20-Aug-2020"
"AMJLAND","Amj Land Holdings Limited","EQ"," Annual General Meeting","2","06-Aug-2020","-","08-Aug-2020","20-Aug-2020"
"75GS2034","GOVERNMENT OF INDIA","GS"," Interest Payment","100","06-Aug-2020","07-Aug-2020","-","-"
"VISHNU","Vishnu Chemicals Limited","EQ"," Annual General Meeting/Dividend - Re 1 Per Share","2","06-Aug-2020","-","08-Aug-2020","14-Aug-2020"
"CREDITACC","CREDITACCESS GRAMEEN LIMITED","EQ"," Annual General Meeting","10","06-Aug-2020","-","08-Aug-2020","11-Aug-2020"
"BHARTIARTL","Bharti Airtel Limited","EQ"," Dividend - Rs 2 Per Share","5","06-Aug-2020","07-Aug-2020","-","-"
"RANEHOLDIN","Rane Holdings Limited","EQ"," Annual General Meeting/Dividend - Rs 4 Per Share","10","06-Aug-2020","07-Aug-2020","-","-"
"TATASTEEL","Tata Steel Limited","EQ"," Dividend - Rs 10 Per Share","1","06-Aug-2020","-","08-Aug-2020","20-Aug-2020"
"TFCILTD","Tourism Finance Corporation of India Limited","EQ"," Annual General Meeting","2","06-Aug-2020","-","10-Aug-2020","17-Aug-2020"
"WELCORP","Welspun Corp Limited","EQ"," Dividend - Rs 0.50 Per Share","5","06-Aug-2020","07-Aug-2020","-","-"
"ALKYLAMINE","Alkyl Amines Chemicals Limited","EQ"," Annual General Meeting/Dividend - Rs  10 Per Share","2","06-Aug-2020","-","08-Aug-2020","14-Aug-2020"
"WHIRLPOOL","Whirlpool of India Limited","EQ"," Annual General Meeting/Dividend - Rs 5 Per Share","10","06-Aug-2020","-","08-Aug-2020","21-Aug-2020"
"ELGIEQUIP","Elgi Equipments Limited","EQ"," Annual General Meeting","1","06-Aug-2020","-","08-Aug-2020","14-Aug-2020"
"HEXAWARE","Hexaware Technologies Limited","EQ"," Interim Dividend - Rs  1.50 Per Share","2","06-Aug-2020","07-Aug-2020","-","-"
"INTELLECT","Intellect Design Arena Limited","EQ"," Annual General Meeting","5","06-Aug-2020","-","10-Aug-2020","21-Aug-2020"
"RHIM","RHI MAGNESITA INDIA LIMITED","EQ"," Annual General Meeting/Dividend - Rs 2.50 Per Sh","1","07-Aug-2020","-","11-Aug-2020","18-Aug-2020"
"COMPINFO","Compuage Infocom Limited","EQ"," Annual General Meeting/Dividend - Rs  0.20 Per Share","2","07-Aug-2020","10-Aug-2020","-","-"
"NAVINFLUOR","Navin Fluorine International Limited","EQ"," Dividend - Rs 3 Per Share","2","07-Aug-2020","-","11-Aug-2020","14-Aug-2020"
"SOMANYCERA","Somany Ceramics Limited","EQ"," Annual General Meeting","2","07-Aug-2020","-","11-Aug-2020","18-Aug-2020"
"IDBI","IDBI Bank Limited","EQ"," Annual General Meeting","10","07-Aug-2020","-","11-Aug-2020","17-Aug-2020"
"APARINDS","Apar Industries Limited","EQ"," Annual General Meeting","10","07-Aug-2020","10-Aug-2020","-","-"
"DELTACORP","Delta Corp Limited","EQ"," Annual General Meeting","1","07-Aug-2020","-","11-Aug-2020","16-Aug-2020"
"VINDHYATEL","Vindhya Telelinks Limited","EQ"," Annual General Meeting/Dividend - Rs 10 Per Share","10","10-Aug-2020","-","12-Aug-2020","18-Aug-2020"
"BIRLACABLE","Birla Cable Limited","EQ"," Annual General Meeting","10","10-Aug-2020","-","12-Aug-2020","18-Aug-2020"
"ALKEM","Alkem Laboratories Limited","EQ"," Annual General Meeting/Dividend - Rs 3 Per Share","2","10-Aug-2020","11-Aug-2020","-","-"
"HONAUT","Honeywell Automation India Limited","EQ"," Annual General Meeting/Dividend - Rs 75 Per Share","10","10-Aug-2020","11-Aug-2020","-","-"
"OFSS","Oracle Financial Services Software Limited","EQ"," Annual General Meeting","5","10-Aug-2020","-","12-Aug-2020","18-Aug-2020"
"ASHIANA","Ashiana Housing Limited","EQ"," Annual General Meeting/Dividend - Rs 0.30 Per Share","2","10-Aug-2020","-","12-Aug-2020","18-Aug-2020"
"UNIVCABLES","Universal Cables Limited","EQ"," Annual General Meeting/Dividend - Rs 2 Per Share","10","10-Aug-2020","-","12-Aug-2020","18-Aug-2020"
"DAMODARIND","Damodar Industries Limited","EQ"," Annual General Meeting","5","10-Aug-2020","-","12-Aug-2020","14-Aug-2020"
"INDIGRID","IndiGrid Infrastructure Trust","IV"," Distribution - Rs 3 Per Unit","100","11-Aug-2020","12-Aug-2020","-","-"
"OCCL","Oriental Carbon & Chemicals Limited","EQ"," Dividend - Rs 6 Per Share","10","11-Aug-2020","-","13-Aug-2020","18-Aug-2020"
"SHRIRAMFIN","Shriram Finance Limited","EQ"," Annual General Meeting","2","11-Aug-2020","-","13-Aug-2020","19-Aug-2020"
"SUNDROP","Sundrop Brands Limited","EQ"," Annual General Meeting/Dividend - Rs 3 Per Share","10","11-Aug-2020","-","13-Aug-2020","20-Aug-2020"
"BUTTERFLY","Butterfly Gandhimathi Appliances Limited","EQ"," Annual General Meeting","10","11-Aug-2020","-","13-Aug-2020","20-Aug-2020"
"ADROITINFO","Adroit Infotech Limited","EQ"," Annual General Meeting","10","11-Aug-2020","-","13-Aug-2020","20-Aug-2020"
"NUCLEUS","Nucleus Software Exports Limited","EQ"," Interim Dividend - Rs 3 Per Share","10","11-Aug-2020","12-Aug-2020","-","-"
"CIPLA","Cipla Limited","EQ"," Annual General Meeting","2","11-Aug-2020","-","13-Aug-2020","27-Aug-2020"
"PONNIERODE","Ponni Sugars (Erode) Limited","EQ"," Annual General Meeting/Dividend - Rs 4 Per Sh","10","11-Aug-2020","-","13-Aug-2020","19-Aug-2020"
"UFO","UFO Moviez India Limited","EQ"," Annual General Meeting","10","12-Aug-2020","-","14-Aug-2020","20-Aug-2020"
"ZYDUSLIFE","Zydus Lifesciences Limited","EQ"," Annual General Meeting","1","12-Aug-2020","-","14-Aug-2020","21-Aug-2020"
"SMLMAH","SML Mahindra Limited","EQ"," Annual General Meeting","10","12-Aug-2020","-","14-Aug-2020","24-Aug-2020"
"APOLLOTYRE","Apollo Tyres Limited","EQ"," Annual General Meeting","1","12-Aug-2020","-","14-Aug-2020","20-Aug-2020"
"LGBBROSLTD","LG Balakrishnan & Bros Limited","EQ"," Annual General Meeting","10","12-Aug-2020","-","14-Aug-2020","20-Aug-2020"
"ZYDUSWELL","Zydus Wellness Limited","EQ"," Annual General Meeting","2","12-Aug-2020","-","14-Aug-2020","21-Aug-2020"
"AUTOAXLES","Automotive Axles Limited","EQ"," Annual General Meeting/Dividend - Rs  0.80 Per Share","10","12-Aug-2020","-","14-Aug-2020","19-Aug-2020"
"ASAL","Automotive Stampings and Assemblies Limited","EQ"," Annual General Meeting","10","12-Aug-2020","-","14-Aug-2020","20-Aug-2020"
"ASPINWALL","Aspinwall and Company Limited","EQ"," Annual General Meeting","10","12-Aug-2020","-","14-Aug-2020","20-Aug-2020"
"BANDHANBNK","Bandhan Bank Limited","EQ"," Annual General Meeting","10","13-Aug-2020","-","15-Aug-2020","21-Aug-2020"
"TRF","TRF Limited","EQ"," Annual General Meeting","10","13-Aug-2020","-","17-Aug-2020","20-Aug-2020"
"ERIS","Eris Lifesciences Limited","EQ"," Interim Dividend - Rs 5.50 Per Share","1","13-Aug-2020","14-Aug-2020","-","-"
"BSOFT","BIRLASOFT LIMITED","EQ"," Dividend - Re 1 Per Share","2","13-Aug-2020","14-Aug-2020","-","-"
"ASTRAL","Astral Limited","EQ"," Annual General Meeting","1","13-Aug-2020","-","15-Aug-2020","21-Aug-2020"
"MENONBE","Menon Bearings Limited","EQ"," Annual General Meeting","1","13-Aug-2020","-","15-Aug-2020","21-Aug-2020"
"GPTINFRA","GPT Infraprojects Limited","EQ"," Annual General Meeting/Dividend - Rs 1.50 Per Share","10","13-Aug-2020","-","15-Aug-2020","21-Aug-2020"
"APCL","Anjani Portland Cement Limited","EQ"," Annual General Meeting/Dividend - Rs 5 Per Share","10","13-Aug-2020","-","15-Aug-2020","21-Aug-2020"
"824GS2027","GOVERNMENT OF INDIA","GS"," Interest Payment","100","13-Aug-2020","14-Aug-2020","-","-"
"828GS2032","GOVERNMENT OF INDIA","GS"," Interest Payment","100","13-Aug-2020","14-Aug-2020","-","-"
"82GS2022","GOVERNMENT OF INDIA","GS"," Interest Payment","100","13-Aug-2020","14-Aug-2020","-","-"
"CONTROLPR","Control Print Limited","EQ"," Annual General Meeting","10","13-Aug-2020","-","15-Aug-2020","21-Aug-2020"
"EMBASSY","Embassy Office Parks REIT","RR"," Interest -Rs 2.14/Return On Capital -Rs 3.33/Dividend -Re 0.36 Per Unit","300","13-Aug-2020","14-Aug-2020","-","-"
"NTPC","NTPC Limited","EQ"," Dividend - Rs 2.65  Per Share","10","13-Aug-2020","14-Aug-2020","-","-"
"JSL","Jindal Stainless Limited","EQ"," Annual General Meeting","2","13-Aug-2020","-","17-Aug-2020","18-Aug-2020"
"DABUR","Dabur India Limited","EQ"," Annual General Meeting/Dividend - Rs 1.60 Per Share","1","13-Aug-2020","-","17-Aug-2020","21-Aug-2020"
"BODALCHEM","Bodal Chemicals Limited","EQ"," Annual General Meeting","2","13-Aug-2020","-","15-Aug-2020","20-Aug-2020"
"TTKPRESTIG","TTK Prestige Limited","EQ"," Annual General Meeting/Dividend - Rs 20 Per Share","1","13-Aug-2020","-","15-Aug-2020","15-Aug-2020"
"ESCORTS","Escorts Kubota Limited","EQ"," Annual General Meeting/Dividend - Rs 2.5 Per Sh","10","13-Aug-2020","-","15-Aug-2020","24-Aug-2020"
"MARUTI","Maruti Suzuki India Limited","EQ"," Dividend - Rs 60 Per Share","5","13-Aug-2020","-","15-Aug-2020","26-Aug-2020"
"GOKUL","Gokul Refoils and Solvent Limited","EQ"," Buyback","2","13-Aug-2020","14-Aug-2020","-","-"
"JSLHISAR","Jindal Stainless (Hisar) Limited","EQ"," Annual General Meeting","2","13-Aug-2020","-","17-Aug-2020","18-Aug-2020"
"UNOMINDA","UNO Minda Limited","EQ"," Rights 1:27 @ Premium Rs 248/-","2","14-Aug-2020","17-Aug-2020","-","-"
"IOB","Indian Overseas Bank","EQ"," Annual General Meeting","10","14-Aug-2020","-","18-Aug-2020","24-Aug-2020"
"VBL","Varun Beverages Limited","EQ"," Interim Dividend - Rs 2.50 Per Share","2","14-Aug-2020","17-Aug-2020","-","-"
"ABREL","Aditya Birla Real Estate Limited","EQ"," Annual General Meeting/Dividend - Rs 3 Per Share","10","14-Aug-2020","-","18-Aug-2020","25-Aug-2020"
"SUDARCOLOR","Sudarshan Colorants India Limited","EQ"," Annual General Meeting/Dividend - Rs  11 Per Sh","10","17-Aug-2020","-","19-Aug-2020","20-Aug-2020"
"BIRLACORPN","Birla Corporation Limited","EQ"," Annual General Meetingdividend - Rs 7.5 Per Sh","10","17-Aug-2020","-","19-Aug-2020","25-Aug-2020"
"CUMMINSIND","Cummins India Limited","EQ"," Annual General Meeting/Dividend - Rs 7 Per Share","2","17-Aug-2020","18-Aug-2020","-","-"
"OSEINTRUST","Oriental InfraTrust","IV"," Distribution - Rs 1.21 Per Unit","100","18-Aug-2020","19-Aug-2020","-","-"
"INDORAMA","Indo Rama Synthetics (India) Limited","EQ"," Annual General Meeting","10","18-Aug-2020","-","20-Aug-2020","26-Aug-2020"
"PRESSMN","Pressman Advertising Limited","EQ"," Annual General Meeting/Dividend - Re 1  Per Share","2","18-Aug-2020","-","20-Aug-2020","26-Aug-2020"
"EQUITAS","Equitas Holdings Limited","EQ"," Interim Dividend - Re 1 Per Share","10","18-Aug-2020","19-Aug-2020","-","-"
"UBL","United Breweries Limited","EQ"," Annual General Meeting/Dividend - Rs 2.50 Per Share","1","18-Aug-2020","-","20-Aug-2020","26-Aug-2020"
"ESABINDIA","Esab India Limited","EQ"," Annual General Meeting","10","18-Aug-2020","-","20-Aug-2020","28-Aug-2020"
"CANFINHOME","Can Fin Homes Limited","EQ"," Annual General Meeting/Dividend - Rs 2 Per Share","2","18-Aug-2020","-","20-Aug-2020","26-Aug-2020"
"IGPL","IG Petrochemicals Limited","EQ"," Annual General Meeting/Dividend - Rs 2 Per Share","10","18-Aug-2020","-","20-Aug-2020","21-Aug-2020"
"ALICON","Alicon Castalloy Limited","EQ"," Annual General Meeting","5","18-Aug-2020","-","20-Aug-2020","26-Aug-2020"
"RITES","RITES Limited","EQ"," Annual General Meeting/Dividend - Rs 6 Per Share","10","19-Aug-2020","-","21-Aug-2020","28-Aug-2020"
"RATNAMANI","Ratnamani Metals & Tubes Limited","EQ"," Annual General Meeting","2","19-Aug-2020","-","21-Aug-2020","27-Aug-2020"
